checksum,timestamp,gps_lon,gps_lat,therm_reading,therm_voltage,therm_resistance,therm_temp,motor_speed,gps_speed,bms_faults,bms_current,bms_open_voltage,bms_summed_voltage,bms_supply_12v,bms_high_cell_volt,bms_low_cell_volt,bms_high_cell_id,bms_low_cell_id,bms_high_temp,bms_low_temp,bms_high_therm_id,bms_low_therm_id,bms_soc,bms_fan_speed,sent
61543,946580,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdHcJRxDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33993,947581,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeudH11DgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
64636,948582,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe1eGZ5DgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
32992,949583,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFecfE99DgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8,950584,0.0,0.0,478,1.5404296874999999,11422.594142259415,22.036447063307207,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfogDiBDgAAAAAAAAAAAN4BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34042,951585,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfyhCGFDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
3107,952586,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfZiAqJDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33026,953587,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFchjfOMDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
4103,954588,0.0,0.0,471,1.51787109375,11740.976645435243,21.431237987016175,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcFkdyQDgAAAAAAAAAAANcBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34064,955589,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcXlcWUDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
7279,956590,0.0,0.0,479,1.5436523437499998,11377.870563674322,22.123012888695996,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFd/ma6YDgAAAAAAAAAAAN8BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33067,957591,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdEnZecDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
8312,958592,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdToYCgDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34241,959593,0.0,0.0,478,1.5404296874999999,11422.594142259415,22.036447063307207,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFe5pWmkDgAAAAAAAAAAAN4BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
11328,960594,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFeBqVKoDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
33193,961595,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfprTusDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
12383,962596,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFf2sSSwDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
34176,963597,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFfftQ20DgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
13221,964598,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcltva3DgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
35240,965599,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcNut+7DgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
14223,966600,0.0,0.0,481,1.55009765625,11288.98128898129,22.296231875328033,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFcnvsi/DgAAAAAAAAAAAOEBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
62957,967601,0.0,0.0,477,1.53720703125,11467.505241090148,21.94990944267107,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdiwrHDDgAAAAAAAAAAAN0BAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
13221,968602,0.0,0.0,476,1.533984375,11512.605042016807,21.863399347059215,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,SFdIxprHDgAAAAAAAAAAANwBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
